,price,amount
290,3002.329,372392.51281999995
291,3001.4050000000007,141175.17700000003
292,3001.4050000000007,164774.40595000001
293,3001.878,137458.7226
294,3001.801,184588.93021999998
295,3001.504,127853.15583999999
296,3001.3500000000004,166370.2875
297,3000.6900000000005,107083.71450000002
298,3000.745,109090.7205
299,3000.8,224948.152
300,2999.7000000000003,101406.222
301,2999.3370000000004,124892.39268
302,2999.271,254929.85517000002
303,2998.6000000000004,170285.042
304,2997.5000000000005,215027.02500000002
305,2997.2030000000004,183695.84714000003
306,2996.719,177972.41712
307,2996.389,101839.09014
308,2996.8070000000002,111508.4641
309,2996.9610000000007,206635.01193000004
310,3000.481,100813.43389000001
311,2999.7550000000006,134083.5944
312,2997.159,221724.37344000002
313,2997.5000000000005,123903.02500000001
314,2996.7960000000003,129834.82452
315,2996.7960000000003,272441.44872
316,2999.4580000000005,201751.72542000003
317,3001.097,109807.41096
318,2997.5000000000005,143245.075
319,2996.818,224412.62936000002
320,2996.0480000000002,116301.136
321,2995.8500000000004,148300.022
322,2995.2120000000004,111089.69016000001
323,2995.1020000000003,133140.45236000002
324,2994.7830000000004,107161.50333
325,2995.784,125882.84368
326,2996.356,122352.11132000001
327,2995.773,207770.4747
328,2995.2340000000004,123852.9259
329,2995.289,259549.96081999998
330,2996.6530000000002,219910.74252
331,2996.4,127218.97200000001
332,2997.6430000000005,162308.7428
333,2995.157,136143.5
334,2996.367,311880.94515
335,3001.9,148626.798
336,3001.9,117338.813
337,3001.9,392389.265
338,3001.9,1983513.612
339,3001.9,172437.323
340,3001.9,144593.336
341,3001.9,125749.591
342,3001.9,486804.478
343,3001.9,206558.00999999998
344,3001.9,782202.3539999999
345,3001.9,162438.26700000002
346,3001.9,115502.196
347,3001.9,743698.893
348,3001.9,213200.39599999998
349,3002.8020000000006,198154.90398
350,3002.692,147216.52931999997
351,3001.9440000000004,122787.69672
352,3001.9110000000005,174009.86463
353,3001.9,1412355.744
354,3001.9,847668.3350000001
355,3001.9,709398.092
356,3000.9210000000003,142734.7152
357,3000.866,138858.254
358,3002.857,119565.57612999999
359,3003.4840000000004,285746.00688
360,3002.8240000000005,181053.90816
361,3003.869,425560.85202
362,3003.0990000000006,387410.69136
363,3002.67,297537.3
364,3002.1530000000002,135028.65425
365,3003.792,137166.79632
366,3003.792,211693.60656
367,3003.792,114578.28048
368,3003.792,346413.67776
369,3002.076,101975.0634
370,3003.2860000000005,168937.56776
371,3003.231,129903.3918
372,3001.57,113950.51199999999
373,3000.514,172084.93338
374,3000.514,110653.50084
375,3001.1520000000005,140505.75168000002
376,3001.1300000000006,167654.03500000003
377,2997.5000000000005,129481.09999999999
378,2997.0270000000005,106383.56022
379,2995.564,108989.51127999999
380,2995.4320000000002,257552.68959999998
381,2994.629,132152.97777
382,2994.387,109695.28448999999
383,2994.387,272549.10474
384,2993.551,124142.55996999999
385,2993.1110000000003,103988.83917
386,2993.1000000000004,204423.288
387,2992.9680000000003,104375.67768
388,2992.693,108825.20000000001
389,2992.0000000000005,376820.64
390,2991.1090000000004,159785.04278000002
391,2990.5370000000003,136110.21355
392,2990.6910000000003,107637.6879
393,2990.6470000000004,230073.19248
394,2991.4610000000007,195997.80521000002
395,2990.922,241217.8593
396,2990.3500000000004,153336.9925
397,2989.8,107401.77
398,2988.7000000000003,120322.34499999999
399,2988.7000000000003,156814.372
400,2988.3590000000004,200328.7206
401,2988.128,134090.88576
402,2988.7990000000004,124399.24856
403,2989.3490000000006,100817.15382
404,2989.943,185319.38527
405,2990.339,294749.55976
406,2991.989,160979.88815999997
407,2993.463,263430.18666
408,2993.034,332523.35646000004
409,2992.6490000000003,104552.2737
410,2993.463,196382.05812
411,2989.8330000000005,139040.82465000002
412,2992.0000000000005,113589.92000000001
413,2993.573,121187.99932999999
414,2993.507,102217.37857
415,2992.0000000000005,154509.6
416,2990.6360000000004,132308.4554
417,2990.9770000000003,110932.61786000001
418,2990.5260000000003,104556.94494
419,2990.1960000000004,102297.32352
420,2990.064,136923.18527999998
421,2988.9530000000004,126625.63523
422,2989.0300000000007,107952.8944
423,2988.7000000000003,125462.909
424,2988.689,235484.24029
425,2996.1250000000005,255337.94375
426,2994.376,153780.26272
427,2994.3650000000002,104544.17075
428,2991.01,121992.4215
429,2990.9,311741.50700000004
430,2988.4800000000005,271680.0
431,2988.7000000000003,217224.15
432,2986.5220000000004,111956.56472
433,2986.5000000000005,542323.965
434,2986.489,114939.10165
435,2991.8900000000003,191625.1147
436,2991.4500000000003,545760.138
437,2992.0660000000003,160535.22113999998
438,2992.0000000000005,263755.68
439,2992.1210000000005,330934.02282
440,2991.2630000000004,253833.13951999997
441,2990.9,415188.581
442,2991.098,159145.44786
443,2993.463,263890.09143000003
444,2994.948,233823.75839999996
445,2995.3990000000003,100629.06786000001
446,2995.7400000000002,104488.6878
447,2990.339,271849.0
448,2991.2960000000003,117745.56864
449,2993.2650000000003,123439.52745000001
450,2993.2760000000003,247726.24292
451,2990.9660000000003,149727.75796000002
452,2990.9,603509.24
453,2990.438,186274.38302
454,2991.34,129712.6606
455,2990.097,177214.89438
456,2988.106,216803.38906000002
457,2987.7980000000002,122054.26448
458,2987.6000000000004,122909.86399999999
459,2987.589,135959.74341
460,2986.8410000000003,327911.69684
461,2986.8520000000003,111982.51212
462,2986.0930000000003,108585.20000000001
463,2986.1810000000005,461525.13239
464,2985.9830000000006,105413.34349
465,2987.545,140664.4824
466,2987.589,103549.83473999999
467,2988.073,136055.11297999998
468,2987.347,104557.145
469,2987.545,103784.59735
470,2990.581,116167.75959
471,2990.559,168914.92839000002
472,2992.132,545838.32004
473,2992.7590000000005,104262.28218000001
474,2993.639,102249.10078999998
475,2990.6910000000003,182837.25368999998
476,2989.8,142553.664
477,2987.523,123971.34078
478,2986.7860000000005,208844.22290000002
479,2986.5000000000005,112732.23
480,2985.4550000000004,160541.4856
481,2984.6740000000004,146989.76782
482,2984.0360000000005,111852.52032000001
483,2983.3430000000003,126358.13670000002
484,2983.2000000000003,156224.75999999998
485,2983.8050000000003,247322.17135000005
486,2983.5080000000003,113769.29688000001
487,2984.685,116834.13764999999
488,2984.7180000000003,100031.46708
489,2984.0690000000004,117021.62223
490,2983.2770000000005,126013.62048
491,2983.3210000000004,116685.82064
492,2983.2550000000006,103491.828
493,2983.2000000000003,343594.128
494,2983.3210000000004,359506.45316000003
495,2982.7270000000003,107866.25460000001
496,2982.892,145505.47176
497,2982.1000000000004,108255.652
498,2983.2000000000003,109263.76800000001
499,2982.1000000000004,181333.36800000002
500,2981.0000000000005,101242.89
501,2981.0000000000005,632641.37
502,2980.648,249222.81799999997
503,2981.1650000000004,133553.48185
504,2982.87,109563.5268
505,2983.189,113708.31671999999
506,2983.1780000000003,163071.3574
507,2982.5840000000003,106426.73143999999
508,2983.4310000000005,150703.94865
509,2985.4,102551.204
510,2984.3,255537.47
511,2982.76,111346.4308
512,2982.8810000000003,159502.78220000002
513,2981.572,150864.83268
514,2981.7370000000005,555321.40955
515,2981.77,271070.0
516,2981.3740000000003,122810.92608
517,2979.3720000000003,151436.06172
518,2978.8,114348.008
519,2979.4050000000007,115376.10435000001
520,2979.4050000000007,114197.8851
521,2978.5910000000003,111090.61306
522,2978.998,172313.36886
523,2979.46,146565.05459999997
524,2977.81,135355.0
525,2977.579,115359.53112999999
526,2977.898,743145.27462
527,2976.732,139779.21636
528,2976.732,139606.02468
529,2976.732,310015.81332
530,2976.6550000000007,145745.14695000002
531,2976.6770000000006,108369.98529
532,2976.6440000000002,154317.34308
533,2976.6440000000002,154317.34308
534,2976.6000000000004,182205.804
535,2976.567,480160.84664999996
536,2976.6770000000006,128538.32500000001
537,2975.5000000000005,227815.1
538,2976.7760000000003,143929.82575999998
539,2975.5000000000005,236665.86000000002
540,2975.5000000000005,189174.17500000002
541,2977.348,223303.80668
542,2975.5000000000005,135250.0
543,2974.62,270920.277
544,2974.0480000000002,200020.95007999998
545,2977.5570000000002,221884.84077
546,2977.8210000000004,178052.03892000002
547,2979.5260000000003,125088.62745999999
548,2979.416,155823.4568
549,2979.6470000000004,148982.35
550,2980.054,141693.44027999998
551,2979.922,166352.79114
552,2979.581,109575.44563000002
553,2980.142,137598.57458
554,2979.6690000000003,179866.36479
555,2980.2850000000003,191979.12230000002
556,2978.481,909202.98693
557,2977.9860000000003,165015.61878000002
558,2975.5000000000005,126418.175
559,2975.3240000000005,108253.10648
560,2973.3,136617.729
561,2974.1360000000004,153687.12592000002
562,2972.2000000000003,410890.43799999997
563,2971.1000000000004,287405.307
564,2970.748,100894.70412
565,2970.0220000000004,149748.50924
566,2970.0000000000005,2025537.2999999998
567,2970.0000000000005,193144.5
568,2969.2960000000003,128354.568
569,2968.9,111161.014
570,2967.745,150151.7093
571,2968.504,182020.56936
572,2968.185,115143.99119999999
573,2968.0310000000004,126737.62190999999
574,2967.5690000000004,100538.53993000001
575,2967.448,119992.80639999999
576,2967.1510000000003,199923.93697
577,2966.81,171117.5095
578,2966.59,163669.4672
579,2966.5130000000004,166300.02195
580,2966.172,167246.25996
581,2966.139,123404.86485
582,2965.534,101394.3034
583,2964.8740000000003,179582.41818
584,2964.5000000000005,193805.535
585,2964.5000000000005,115841.88
586,2964.5000000000005,290213.77
587,2964.3900000000003,114277.2345
588,2964.1810000000005,132585.12142
589,2964.2690000000002,113135.36856999999
590,2963.7300000000005,176791.88310000004
591,2969.2080000000005,120379.79016000002
592,2969.021,222125.95656000002
593,2968.779,178984.98701999997
594,2969.7250000000004,161979.6005
595,2969.494,101230.05046
596,2969.3070000000002,103561.33005
597,2968.2290000000003,539737.3645799999
598,2968.9880000000003,261600.23176
599,2968.2290000000003,112711.7503
600,2968.3280000000004,109979.25088
601,2968.4050000000007,105534.8934
602,2967.5360000000005,734529.90624
603,2967.547,142234.52771
604,2967.0080000000003,123918.43776000002
605,2966.6560000000004,118401.93792000001
606,2966.568,740638.76064
607,2966.579,114774.24462
608,2966.623,105406.81212
609,2968.922,472207.04410000006
610,2969.9120000000003,108164.19503999999
611,2969.879,123465.96969999999
612,2969.494,179514.01092
613,2969.417,170387.84693
614,2969.857,105532.51856
615,2971.2760000000003,158377.11428
616,2970.814,275251.31857999996
617,2972.904,286774.42776
618,2973.7070000000003,112070.90672
619,2970.0000000000005,132208.2
620,2968.559,121468.03689999999
621,2967.976,216575.90688
622,2967.976,105506.15048
623,2967.9100000000003,1363336.4395
624,2966.7000000000003,111164.94600000001
625,2967.382,149564.14565999998
626,2967.8110000000006,143140.22254000002
627,2966.8650000000002,216648.57375
628,2966.7990000000004,216376.74234
629,2966.1940000000004,317711.73588
630,2966.1830000000004,1112302.4458200003
631,2965.8750000000005,100793.91375
632,2965.7210000000005,108569.65359
633,2965.6000000000004,470079.952
634,2964.5000000000005,275954.52499999997
635,2963.4,116017.11
636,2963.4,156227.754
637,2963.0260000000003,134551.01066
638,2965.501,104062.126
639,2964.5000000000005,124894.38500000001
640,2964.038,111393.9372
641,2962.3,265193.175
642,2962.0580000000004,136882.08574
643,2961.981,109660.61475000001
644,2962.9490000000005,102717.36106000001
645,2963.5430000000006,124441.8647
646,2963.213,140496.70365
647,2965.6000000000004,148528.032
648,2965.6000000000004,153604.6
649,2965.523,102078.69351999999
650,2964.3680000000004,125926.35264000001
651,2964.357,697117.05621
652,2963.9280000000003,269448.0
653,2965.4240000000004,144030.64368
654,2965.3250000000003,164330.22425
655,2970.473,156649.24387
656,2971.089,102545.78633999999
657,2974.4660000000003,342461.08682
658,2973.641,211150.13748
659,2973.1900000000005,107586.23160000001
660,2973.047,100505.20522
661,2973.762,101678.32961999999
662,2973.96,290634.2964
663,2975.973,111179.64584999999
664,2975.676,109467.00456
665,2975.2360000000003,153854.86308
666,2975.995,165979.35749999998
667,2975.2690000000002,198317.90759
668,2975.489,300313.39978
669,2975.753,148357.51843
670,2976.248,104163.26863999998
671,2977.282,148065.6471
672,2977.568,100008.38848
673,2977.689,113666.5101
674,2977.139,156205.07035
675,2976.6000000000004,184208.244
676,2976.6000000000004,360447.318
677,2975.434,128576.61796
678,2977.2380000000003,100000.01126
679,2977.8540000000003,170928.8196
680,2977.887,240415.64619
681,2977.7990000000004,232176.28094000003
682,2977.9970000000003,104302.99129
683,2977.5020000000004,113686.44
684,2976.1270000000004,105896.00980000001
685,2976.094,345962.81088
686,2974.059,270387.92583
687,2974.389,279424.91861999995
688,2973.8830000000003,185267.50384000002
689,2974.389,149847.01382999998
690,2973.344,108210.80032
691,2970.5610000000006,102940.74069
692,2970.0000000000005,229591.80000000002
693,2970.297,146108.90943
694,2969.879,195439.63732
695,2971.1110000000003,116116.41990000001
696,2968.9,234497.21699999998
697,2969.8240000000005,113733.45984
698,2969.439,151846.3125
699,2968.5480000000002,130370.53211999999
700,2968.482,131430.88986
701,2967.8,229235.57
702,2966.7000000000003,121243.635
703,2968.9,139252.206
704,2968.581,134741.19288
705,2968.581,134741.19288
706,2968.3720000000003,775948.63192
707,2968.119,164196.34308
708,2966.8650000000002,273134.9862
709,2965.9960000000005,174074.30524
710,2965.6990000000005,144804.29781000002
711,2967.789,100527.1074
712,2967.6130000000003,247431.47845
713,2966.942,110545.56169999999
714,2969.978,232152.38034
715,2971.628,130203.23156000001
716,2971.232,211702.98112
717,2971.067,195720.38910999996
718,2971.0560000000005,1023053.42304
719,2971.4960000000005,152335.09312
720,2970.0000000000005,299197.8
721,2968.7240000000006,175597.32575999998
722,2967.8110000000006,108225.27513000001
723,2968.581,119018.50842
724,2968.5480000000002,107213.15904
725,2968.504,246725.86064
726,2967.8110000000006,461545.87269
727,2967.7120000000004,122550.31808
728,2968.119,158381.52813
729,2969.4280000000003,273146.8838
730,2966.9860000000003,136877.85322000002
731,2966.469,199743.14492999998
732,2966.469,126244.83027
733,2966.326,151172.06293999997
734,2966.172,142680.96276
735,2965.6770000000006,115615.56981000002
736,2965.6000000000004,526906.24
737,2965.666,208122.35169999997
738,2965.6990000000005,134583.42062000002
739,2965.4240000000004,104943.65952
740,2965.6440000000002,109259.71704
741,2969.5270000000005,104187.20458
742,2970.2860000000005,241230.42736
743,2970.2860000000005,145973.35534
744,2970.264,102330.99527999999
745,2970.264,147843.54048
746,2970.847,108878.84178
747,2971.067,130475.75779
748,2971.3860000000004,124754.99184
749,2972.068,131605.87292000002
750,2973.8720000000003,150653.652
751,2974.235,110838.92305
752,2973.9930000000004,138917.91666
753,2973.3,123418.98
754,2973.289,142063.74842
755,2972.2000000000003,330995.0
756,2971.925,100107.94274999999
757,2973.8830000000003,290532.14792
758,2974.202,138622.14758
759,2975.5000000000005,270221.385
760,2975.137,108051.56650000002
761,2975.0710000000004,132320.33964
762,2975.5000000000005,131430.54
763,2975.5110000000004,110594.33385000001
764,2977.9860000000003,137818.48482
765,2977.8540000000003,104896.26071999999
766,2976.4680000000003,107177.20092
767,2976.534,133346.01726000002
768,2973.1680000000006,101939.11920000002
769,2973.1680000000006,189777.31344
770,2974.07,202534.167
771,2975.2470000000003,115504.49808
772,2979.4270000000006,315209.83375
773,2980.439,329054.01304999995
774,2979.6690000000003,208866.67053
775,2979.801,223392.97205999997
776,2979.9110000000005,297349.06463000004
777,2981.715,103693.20509999999
778,2980.7800000000007,169554.8958
779,2979.3500000000004,100515.14349999999
780,2979.1080000000006,115540.64136000001
781,2976.5560000000005,133236.05848
782,2976.369,139423.94712
783,2977.8210000000004,103917.83157000001
784,2975.973,217053.94347
785,2975.577,105129.84048
786,2975.5000000000005,350678.90499999997
787,2974.972,270452.0
788,2976.116,143497.49128
789,2977.887,127288.42623
790,2977.2380000000003,112458.39899999999
791,2977.2380000000003,110617.92459999998
792,2976.512,186941.18912
793,2975.8080000000004,149637.15264000001
794,2975.5000000000005,218518.015
795,2975.5220000000004,248970.04080000002
796,2974.5870000000004,120221.98986
797,2975.434,199822.03262
798,2974.9500000000003,155479.0005
799,2974.818,109378.64910000001
800,2974.664,124862.87352
801,2974.4,122672.36799999999
802,2973.1020000000003,172637.22186
803,2975.5330000000004,111233.53863000001
804,2974.994,286267.44538
805,2974.2900000000004,139231.92270000002
806,2973.7180000000003,393890.57614
807,2973.795,101349.63704999999
808,2973.7400000000002,281145.4898
809,2973.839,186546.21697999997
810,2973.839,112151.57916
811,2974.6860000000006,106653.31014000002
812,2974.532,193671.77852
813,2974.301,112190.63371999998
814,2974.1470000000004,180098.1197
815,2973.8610000000003,1610651.2281300002
816,2974.378,219071.05164
817,2978.3160000000003,174250.43892
818,2979.1080000000006,270982.37196
819,2978.9870000000005,348140.66984
820,2978.547,158011.91835
821,2981.5610000000006,626789.1744400001
822,2978.7780000000002,152364.4947
823,2976.215,174866.15949999998
824,2977.667,123110.28863
825,2973.5860000000007,127875.01104000001
826,2973.3110000000006,290897.93620000005
827,2973.8830000000003,115670.53105
828,2975.0490000000004,107942.89149000001
829,2971.9800000000005,176038.48080000002
830,2970.0000000000005,417935.7
831,2969.351,126977.54699
832,2969.4280000000003,114957.3558
833,2969.197,139878.87067
834,2969.9230000000002,185150.39967999997
835,2969.813,102871.62249
836,2968.9,157810.53
837,2967.8,387575.794
838,2968.3720000000003,524970.0808
839,2967.723,136374.96564
840,2967.503,118589.51307000002
841,2967.5910000000003,111133.58514000001
842,2967.5800000000004,114559.37920000001
843,2967.547,102596.1931
844,2967.426,112665.07224000001
845,2966.7000000000003,125286.438
846,2968.251,154832.06738999998
847,2968.779,228814.59309
848,2968.02,112415.10659999998
849,2967.866,160958.16541999998
850,2967.822,109393.91892
851,2967.723,118039.83336
852,2967.5800000000004,199823.3482
853,2967.2500000000005,174115.5325
854,2966.2380000000003,117285.05051999999
855,2964.5000000000005,3222039.59
856,2964.577,624865.45485
857,2965.9740000000006,101099.2683
858,2965.9740000000006,181679.3892
859,2966.2270000000003,190337.39345
860,2966.2270000000003,100037.35386
861,2967.217,165549.12884
862,2970.154,105659.17834
863,2970.77,138089.49169999998
864,2971.2650000000003,125789.85435000001
865,2975.313,616025.0325
866,2973.1130000000003,112432.32234
867,2972.2000000000003,113484.0
868,2972.2000000000003,1309586.446
869,2972.2000000000003,1025508.9739999999
870,2972.6730000000002,233573.72732999997
871,2971.2650000000003,133139.6835
872,2970.264,167368.97591999997
873,2971.1990000000005,141396.65932
874,2972.167,398881.02322
875,2971.782,118498.45644
876,2971.7930000000006,176373.21292000002
877,2969.329,135412.19996
878,2968.6910000000003,129326.9752
879,2967.8,112870.83
880,2968.504,132867.5404
881,2968.57,127232.9102
882,2970.0000000000005,117325.8
883,2969.659,113592.15644
884,2967.8770000000004,137037.67337
885,2966.623,154264.396
