,price,amount
257,2677.5266,118272.90713
258,2677.6344000000004,126900.7446
259,2678.34,167073.756
260,2679.1926,105368.81754
261,2679.3886,103380.65484
262,2679.4179999999997,178214.1062
263,2680.2999999999997,119431.98
264,2681.5642,143948.00803
265,2681.5642,114924.18
266,2680.9467999999997,121936.57317999999
267,2682.1424,154245.08304
268,2682.4168,169567.062
269,2683.1224,196801.55228
270,2683.24,136363.352
271,2681.819,105088.9931
272,2682.1717999999996,323442.54997999995
273,2681.819,119037.18845000002
274,2681.8288,213525.56712
275,2681.9366,141647.30253000002
276,2681.9562,439813.4499
277,2682.0836,109798.48158
278,2680.9566,1191800.10684
279,2680.9566,339461.08329000004
280,2679.7414,143527.49626999997
281,2679.7316,171352.4293
282,2679.7414,435794.3123899999
283,2679.5159999999996,105715.1088
284,2677.9774,108261.33534
285,2679.1240000000003,179894.97520000002
286,2678.1929999999998,296361.1854
287,2677.0267999999996,194226.48932
288,2676.478,121075.1252
289,2676.8994000000002,165000.80118
290,2675.5959999999995,323132.821
291,2675.3118,495394.03779
292,2675.4,106371.72
293,2676.0272,152227.71871999998
294,2674.1162,185690.08319
295,2674.0378,100964.02722000002
296,2673.9790000000003,204575.7648
297,2671.5191999999997,310733.12148
298,2672.1072,102914.30016
299,2670.0002,112935.55947999998
300,2670.2452,218319.79249999998
301,2669.8826,130412.86752999999
302,2670.9116,111153.52928
303,2670.1962,106737.00606
304,2670.2059999999997,285725.66549999994
305,2670.5098000000003,136250.5
306,2669.8826,184810.36331999997
307,2670.7155999999995,132551.97558
308,2670.3824,102106.70336000001
309,2668.3538,318029.65362
310,2668.3538,146489.90081
311,2667.0406,139469.89456
312,2668.9026,112249.14128999999
313,2669.4709999999995,134767.42625
314,2668.2655999999997,103863.59984
315,2668.2655999999997,155813.09743999998
316,2668.5498000000002,157618.71084
317,2668.0598,117296.62084000002
318,2669.4808,134261.26444
319,2669.52,142141.044
320,2669.52,3775673.748
321,2669.52,139760.268
322,2669.52,126720.48000000001
323,2670.1668,108852.89166
324,2670.5,108237.0
325,2671.0292,101616.30782
326,2671.0194,116213.87367000002
327,2671.3428,133291.82814
328,2671.1468,126977.59675999999
329,2671.1663999999996,142602.12623999998
330,2671.4309999999996,137693.1864
331,2671.5584,158968.62912
332,2671.9601999999995,157640.19882
333,2672.4012,136862.39166
334,2672.852,198374.71159999998
335,2672.901,124808.11199999998
336,2673.1558,206343.07837000003
337,2673.2048,200553.09848000002
338,2673.3125999999997,752472.02802
339,2673.0382,153762.43107
340,2673.4791999999998,102140.54564000001
341,2673.587,169298.0764
342,2673.9201999999996,178263.16566
343,2673.7634,121189.69026999999
344,2673.832,201036.69720000002
345,2673.7732,142228.3642
346,2673.9692,137673.94278
347,2674.3122,136651.89564
348,2674.322,155042.4535
349,2674.4298000000003,279617.09361000004
350,2674.6944000000003,124070.33952000002
351,2674.8708,268808.13863999996
352,2674.8708,254879.70426
353,2675.1256,158714.10996
354,2674.4494,213096.30755
355,2673.097,237070.9721
356,2673.3518,120641.81975
357,2674.5474,143282.05413
358,2674.5964,163900.9049
359,2675.0667999999996,308293.25972
360,2675.2726,167321.92191
361,2673.881,172129.72514999998
362,2673.881,145699.22999999998
363,2673.5086,106689.36156
364,2675.1942,470072.56779
365,2675.1942,313636.49226
366,2675.4,272044.5
367,2676.282,165872.13509999998
368,2676.38,261943.86500000002
369,2675.9292,109281.67188
370,2677.1836000000003,235324.43844
371,2677.3795999999998,116826.63924
372,2674.861,218481.5547
373,2675.4,167990.55
374,2674.6454,131221.3784
375,2676.1154,126132.4187
376,2673.1558,222791.16967000003
377,2673.195,145828.24275
378,2672.7246,116489.88351
379,2669.8042,198445.45647
380,2668.0696,203960.30831999998
381,2668.1088,307012.20096
382,2667.7266,206863.14264
383,2668.1088,115128.89472
384,2668.785,100234.66275
385,2667.5698,120854.52199000001
386,2668.344,204329.8032
387,2668.344,130275.0888
388,2667.1484,147860.71982
389,2665.2668,110298.53095999999
390,2664.8356,184904.24077999996
391,2664.62,104610.806
392,2663.6301999999996,117525.8876
393,2664.13,361351.1755
394,2664.3162,190395.29808
395,2665.0218,149912.91507
396,2665.6,274861.44
397,2665.6,120991.04
398,2664.6298,189077.23639
399,2666.7172,125969.73401999999
400,2666.139,108860.08770000002
401,2666.3448000000003,136059.76608000003
402,2663.9144,104392.82512000002
403,2663.9144,104392.82512000002
404,2663.9242,352738.90184999997
405,2665.6098,106390.47114
