,price,amount
162,2836.8184,324815.7068
163,2836.6624,122415.62036
164,2840.448,145968.984
165,2840.3648,178104.52855999998
166,2840.2088,142319.03960999998
167,2838.3264,127146.10608
168,2838.2744000000002,100071.00548
169,2840.2608,125465.78982
170,2840.916,184014.87060000002
171,2840.2712,125580.95249
172,2839.8448,123022.62285999999
173,2839.7928,112655.12649
174,2839.1168000000002,121172.95904
175,2838.6695999999997,120272.24736
176,2840.2816000000003,158359.35439999998
177,2839.9072,134969.32035999998
178,2837.7648,106481.66688
179,2836.1944000000003,133625.66289
180,2835.9968000000003,141022.66780000002
181,2839.7095999999997,110279.03011999998
182,2837.9624,229760.34437999997
183,2838.5448,100940.29070999999
184,2838.6279999999997,112401.48044999999
185,2838.6279999999997,190643.89414999998
186,2838.7216,117574.9355
187,2837.9936000000002,136442.0
188,2837.9936000000002,156755.48496
189,2837.12,109106.35999999999
190,2835.2168,148071.92355
191,2834.2912,236840.45840000003
192,2835.2792,158342.16463
193,2835.7576000000004,117847.5418
194,2834.0104,231181.67337000003
195,2833.1784000000002,138700.42794
196,2831.6288,145104.63968
197,2830.88,150986.61800000002
198,2832.0448,300392.81344
199,2831.7016,106422.96994
200,2831.452,114355.26765000001
201,2829.84,108344.77799999999
202,2829.8296,142481.92036
203,2829.8296,184529.37882999997
204,2829.4344,125384.75307000002
205,2829.3304000000003,205382.18194
206,2829.1848,154187.85123
207,2829.8504000000003,131324.10563
208,2829.9232,111104.41748
209,2829.112,101994.92820000001
210,2830.0168000000003,206215.70494
211,2828.6544000000004,100904.08614
212,2831.5144,123061.97200000001
213,2831.5144,132057.47544
214,2835.3416,171682.66017
215,2836.0696,164249.33469
216,2835.04,104438.51199999999
217,2835.1544000000004,181597.09154000002
218,2837.2032,256625.02943999998
219,2836.7560000000003,151744.6248
220,2840.1984,151475.42736
221,2838.0352000000003,109900.18424000002
222,2837.8376000000003,102396.82094
223,2837.8792000000003,150609.52362000002
224,2837.12,189004.024
225,2837.6712,105045.67647000002
226,2836.3192,101341.13957
227,2836.548,100582.90109999999
228,2836.7768,159666.89112000001
229,2836.548,199251.1323
230,2836.08,183006.243
231,2838.5344,217136.96416
232,2840.2295999999997,182094.22023
233,2840.0736,110077.42956
234,2841.2072,359653.12064
235,2841.4672,257625.44874
236,2841.3216,295008.41124
237,2841.7896,109299.59999999999
238,2841.8312,127939.78713
239,2841.8832,683661.45762
240,2841.5712000000003,142840.86612000002
241,2845.9912000000004,100036.59068
242,2845.1592,104291.49906
243,2847.052,106690.53615
244,2847.364,129524.94565
245,2846.8856,122287.42347
246,2846.0328000000004,124669.91949000001
247,2846.0016,386024.54201999994
248,2846.1576,142411.87422
249,2846.012,182385.5844
250,2846.168,287353.5
251,2846.168,410868.9811
252,2846.0016,479340.55602
253,2846.0016,158046.13116
254,2846.0016,328948.52724
255,2845.44,607189.536
256,2845.44,309012.048
257,2845.1279999999997,120496.64219999999
258,2845.0864,141969.81136
259,2845.0864,967698.6901
260,2845.6688,100649.11648
261,2845.0968000000003,405855.79419
262,2844.4,100024.42000000001
263,2843.9944,116721.35863
264,2843.7968,118887.11276
265,2843.5992,259751.85
266,2843.5679999999998,124772.4828
267,2843.2664,138505.34842
268,2843.2871999999998,173711.17827
269,2843.2768,225769.84752
270,2843.2560000000003,188663.70510000002
271,2843.1936,206489.66904000004
272,2842.4656,143962.68322
273,2841.748,126006.93175
274,2841.4464,260784.672
275,2841.7896,251211.46815
276,2841.3008,150045.27042
277,2840.4064,124803.08735999999
278,2840.3648,187737.18879999997
279,2840.2920000000004,187377.34050000002
280,2840.0632,122335.72234000001
281,2840.5,129029.7125
282,2840.1568,273092.0
283,2840.1672,194485.91087999998
284,2840.5,103290.41249999999
285,2840.1672,362296.09751999995
286,2839.6368,211886.05284000002
287,2839.2000000000003,129399.27
288,2839.2000000000003,224236.74000000002
289,2837.952,255060.93600000002
290,2838.5656,372392.51281999995
291,2837.6920000000005,141175.17700000003
292,2837.6920000000005,164774.40595000001
293,2838.1392,137458.7226
294,2838.0664,184588.93021999998
295,2837.7856,127853.15583999999
296,2837.64,166370.2875
297,2837.016,107083.71450000002
298,2837.0679999999998,109090.7205
299,2837.12,224948.152
300,2836.08,101406.222
301,2835.7368,124892.39268
302,2835.6744000000003,254929.85517000002
303,2835.04,170285.042
304,2834.0,215027.02500000002
305,2833.7192,183695.84714000003
306,2833.2616000000003,177972.41712
307,2832.9496,101839.09014
308,2833.3448,111508.4641
309,2833.4904,206635.01193000004
310,2836.8184,100813.43389000001
311,2836.132,134083.5944
312,2833.6776,221724.37344000002
313,2834.0,123903.02500000001
314,2833.3344,129834.82452
315,2833.3344,272441.44872
316,2835.8512000000005,201751.72542000003
317,2837.4008,109807.41096
318,2834.0,143245.075
319,2833.3552000000004,224412.62936000002
320,2832.6272,116301.136
321,2832.44,148300.022
322,2831.8368,111089.69016000001
323,2831.7328,133140.45236000002
324,2831.4312000000004,107161.50333
325,2832.3776000000003,125882.84368
326,2832.9184,122352.11132000001
327,2832.3672,207770.4747
328,2831.8576000000003,123852.9259
329,2831.9096,259549.96081999998
330,2833.1992,219910.74252
331,2832.96,127218.97200000001
332,2834.1352,162308.7428
333,2831.7848,136143.5
334,2832.9287999999997,311880.94515
335,2838.1600000000003,148626.798
336,2838.1600000000003,117338.813
337,2838.1600000000003,392389.265
338,2838.1600000000003,1983513.612
339,2838.1600000000003,172437.323
340,2838.1600000000003,144593.336
341,2838.1600000000003,125749.591
342,2838.1600000000003,486804.478
343,2838.1600000000003,206558.00999999998
344,2838.1600000000003,782202.3539999999
345,2838.1600000000003,162438.26700000002
346,2838.1600000000003,115502.196
347,2838.1600000000003,743698.893
348,2838.1600000000003,213200.39599999998
349,2839.0128000000004,198154.90398
350,2838.9087999999997,147216.52931999997
351,2838.2016,122787.69672
352,2838.1704000000004,174009.86463
353,2838.1600000000003,1412355.744
354,2838.1600000000003,847668.3350000001
355,2838.1600000000003,709398.092
356,2837.2344000000003,142734.7152
357,2837.1824,138858.254
358,2839.0648,119565.57612999999
359,2839.6576,285746.00688
360,2839.0336,181053.90816
361,2840.0216,425560.85202
362,2839.2936000000004,387410.69136
363,2838.888,297537.3
364,2838.3992000000003,135028.65425
365,2839.9487999999997,137166.79632
366,2839.9487999999997,211693.60656
367,2839.9487999999997,114578.28048
368,2839.9487999999997,346413.67776
369,2838.3264,101975.0634
370,2839.4704,168937.56776
371,2839.4184,129903.3918
372,2837.848,113950.51199999999
373,2836.8496,172084.93338
374,2836.8496,110653.50084
375,2837.4528000000005,140505.75168000002
376,2837.4320000000002,167654.03500000003
377,2834.0,129481.09999999999
378,2833.5528000000004,106383.56022
379,2832.1695999999997,108989.51127999999
380,2832.0448,257552.68959999998
381,2831.2856,132152.97777
382,2831.0568000000003,109695.28448999999
383,2831.0568000000003,272549.10474
384,2830.2664,124142.55996999999
385,2829.8504000000003,103988.83917
386,2829.84,204423.288
387,2829.7152,104375.67768
388,2829.4552000000003,108825.20000000001
389,2828.8,376820.64
390,2827.9576,159785.04278000002
391,2827.4168,136110.21355
392,2827.5624000000003,107637.6879
393,2827.5208000000002,230073.19248
394,2828.2904000000003,195997.80521000002
395,2827.7808,241217.8593
396,2827.2400000000002,153336.9925
397,2826.7200000000003,107401.77
398,2825.6800000000003,120322.34499999999
399,2825.6800000000003,156814.372
400,2825.3576000000003,200328.7206
401,2825.1392,134090.88576
402,2825.7736000000004,124399.24856
403,2826.2936000000004,100817.15382
404,2826.8552000000004,185319.38527
405,2827.2295999999997,294749.55976
406,2828.7896,160979.88815999997
407,2830.1832,263430.18666
408,2829.7776000000003,332523.35646000004
409,2829.4136000000003,104552.2737
410,2830.1832,196382.05812
411,2826.7512,139040.82465000002
412,2828.8,113589.92000000001
413,2830.2871999999998,121187.99932999999
414,2830.2248,102217.37857
415,2828.8,154509.6
416,2827.5104,132308.4554
417,2827.8328,110932.61786000001
418,2827.4064,104556.94494
419,2827.0944000000004,102297.32352
420,2826.9696,136923.18527999998
421,2825.9192000000003,126625.63523
422,2825.992,107952.8944
423,2825.6800000000003,125462.909
424,2825.6695999999997,235484.24029
425,2832.7000000000003,255337.94375
426,2831.0463999999997,153780.26272
427,2831.036,104544.17075
428,2827.864,121992.4215
429,2827.76,311741.50700000004
430,2825.472,271680.0
431,2825.6800000000003,217224.15
432,2823.6208,111956.56472
433,2823.6,542323.965
434,2823.5896,114939.10165
435,2828.6960000000004,191625.1147
436,2828.28,545760.138
437,2828.8624,160535.22113999998
438,2828.8,263755.68
439,2828.9144,330934.02282
440,2828.1032,253833.13951999997
441,2827.76,415188.581
442,2827.9472,159145.44786
443,2830.1832,263890.09143000003
444,2831.5872,233823.75839999996
445,2832.0136,100629.06786000001
446,2832.3360000000002,104488.6878
447,2827.2295999999997,271849.0
448,2828.1344000000004,117745.56864
449,2829.996,123439.52745000001
450,2830.0063999999998,247726.24292
451,2827.8224,149727.75796000002
452,2827.76,603509.24
453,2827.3232,186274.38302
454,2828.1760000000004,129712.6606
455,2827.0008000000003,177214.89438
456,2825.1184000000003,216803.38906000002
457,2824.8271999999997,122054.26448
458,2824.64,122909.86399999999
459,2824.6295999999998,135959.74341
460,2823.9224,327911.69684
461,2823.9328,111982.51212
462,2823.2152,108585.20000000001
463,2823.2984,461525.13239
464,2823.1112000000003,105413.34349
465,2824.5879999999997,140664.4824
466,2824.6295999999998,103549.83473999999
467,2825.0872,136055.11297999998
468,2824.4008,104557.145
469,2824.5879999999997,103784.59735
470,2827.4584,116167.75959
471,2827.4376,168914.92839000002
472,2828.9248,545838.32004
473,2829.5176,104262.28218000001
474,2830.3496,102249.10078999998
475,2827.5624000000003,182837.25368999998
476,2826.7200000000003,142553.664
477,2824.5672,123971.34078
478,2823.8704000000002,208844.22290000002
479,2823.6,112732.23
480,2822.612,160541.4856
481,2821.8736000000004,146989.76782
482,2821.2704000000003,111852.52032000001
483,2820.6152,126358.13670000002
484,2820.48,156224.75999999998
485,2821.052,247322.17135000005
486,2820.7712,113769.29688000001
487,2821.884,116834.13764999999
488,2821.9152000000004,100031.46708
489,2821.3016000000002,117021.62223
490,2820.5528000000004,126013.62048
491,2820.5944000000004,116685.82064
492,2820.532,103491.828
493,2820.48,343594.128
494,2820.5944000000004,359506.45316000003
495,2820.0328000000004,107866.25460000001
496,2820.1888,145505.47176
497,2819.44,108255.652
498,2820.48,109263.76800000001
499,2819.44,181333.36800000002
500,2818.4,101242.89
501,2818.4,632641.37
502,2818.0672,249222.81799999997
503,2818.556,133553.48185
504,2820.168,109563.5268
505,2820.4696,113708.31671999999
506,2820.4592000000002,163071.3574
507,2819.8976000000002,106426.73143999999
508,2820.6984,150703.94865
509,2822.56,102551.204
510,2821.52,255537.47
511,2820.064,111346.4308
512,2820.1784000000002,159502.78220000002
513,2818.9408,150864.83268
514,2819.0968000000003,555321.40955
515,2819.1279999999997,271070.0
516,2818.7536000000005,122810.92608
517,2816.8608,151436.06172
518,2816.32,114348.008
519,2816.8920000000003,115376.10435000001
520,2816.8920000000003,114197.8851
521,2816.1224,111090.61306
522,2816.5072,172313.36886
523,2816.944,146565.05459999997
524,2815.384,135355.0
525,2815.1656,115359.53112999999
526,2815.4672,743145.27462
527,2814.3648,139779.21636
528,2814.3648,139606.02468
529,2814.3648,310015.81332
530,2814.2920000000004,145745.14695000002
531,2814.3128,108369.98529
532,2814.2816000000003,154317.34308
533,2814.2816000000003,154317.34308
534,2814.2400000000002,182205.804
535,2814.2088,480160.84664999996
536,2814.3128,128538.32500000001
537,2813.2000000000003,227815.1
538,2814.4064,143929.82575999998
539,2813.2000000000003,236665.86000000002
540,2813.2000000000003,189174.17500000002
541,2814.9472,223303.80668
542,2813.2000000000003,135250.0
543,2812.368,270920.277
544,2811.8271999999997,200020.95007999998
545,2815.1448,221884.84077
546,2815.3944,178052.03892000002
547,2817.0063999999998,125088.62745999999
548,2816.9024,155823.4568
549,2817.1208,148982.35
550,2817.5056,141693.44027999998
551,2817.3808,166352.79114
552,2817.0584000000003,109575.44563000002
553,2817.5888,137598.57458
554,2817.1416,179866.36479
555,2817.724,191979.12230000002
556,2816.0184,909202.98693
557,2815.5504000000005,165015.61878000002
558,2813.2000000000003,126418.175
559,2813.0336,108253.10648
560,2811.12,136617.729
561,2811.9104,153687.12592000002
562,2810.08,410890.43799999997
563,2809.04,287405.307
564,2808.7072,100894.70412
565,2808.0208000000002,149748.50924
566,2808.0,2025537.2999999998
567,2808.0,193144.5
568,2807.3344,128354.568
569,2806.96,111161.014
570,2805.868,150151.7093
571,2806.5856,182020.56936
572,2806.284,115143.99119999999
573,2806.1384000000003,126737.62190999999
574,2805.7016,100538.53993000001
575,2805.5872,119992.80639999999
576,2805.3064,199923.93697
577,2804.984,171117.5095
578,2804.7760000000003,163669.4672
579,2804.7032,166300.02195
580,2804.3808,167246.25996
581,2804.3496,123404.86485
582,2803.7776000000003,101394.3034
583,2803.1536,179582.41818
584,2802.8,193805.535
585,2802.8,115841.88
586,2802.8,290213.77
587,2802.6960000000004,114277.2345
588,2802.4984,132585.12142
589,2802.5816,113135.36856999999
590,2802.072,176791.88310000004
591,2807.2512,120379.79016000002
592,2807.0744000000004,222125.95656000002
593,2806.8456,178984.98701999997
594,2807.7400000000002,161979.6005
595,2807.5216,101230.05046
596,2807.3448,103561.33005
597,2806.3256,539737.3645799999
598,2807.0432,261600.23176
599,2806.3256,112711.7503
600,2806.4192000000003,109979.25088
601,2806.492,105534.8934
602,2805.6704000000004,734529.90624
603,2805.6808,142234.52771
604,2805.1712,123918.43776000002
605,2804.8384,118401.93792000001
606,2804.7552,740638.76064
607,2804.7656,114774.24462
608,2804.8071999999997,105406.81212
609,2806.9808000000003,472207.04410000006
610,2807.9168,108164.19503999999
611,2807.8856,123465.96969999999
612,2807.5216,179514.01092
613,2807.4487999999997,170387.84693
614,2807.8648,105532.51856
615,2809.2064,158377.11428
616,2808.7696,275251.31857999996
617,2810.7455999999997,286774.42776
618,2811.5048,112070.90672
619,2808.0,132208.2
620,2806.6376,121468.03689999999
621,2806.0864,216575.90688
622,2806.0864,105506.15048
623,2806.024,1363336.4395
624,2804.88,111164.94600000001
625,2805.5248,149564.14565999998
626,2805.9304,143140.22254000002
627,2805.036,216648.57375
628,2804.9736000000003,216376.74234
629,2804.4016,317711.73588
630,2804.3912000000005,1112302.4458200003
631,2804.1,100793.91375
632,2803.9544,108569.65359
633,2803.84,470079.952
634,2802.8,275954.52499999997
635,2801.76,116017.11
636,2801.76,156227.754
637,2801.4064,134551.01066
638,2803.7464,104062.126
639,2802.8,124894.38500000001
640,2802.3632000000002,111393.9372
641,2800.7200000000003,265193.175
642,2800.4912000000004,136882.08574
643,2800.4184,109660.61475000001
644,2801.3336000000004,102717.36106000001
645,2801.8952000000004,124441.8647
646,2801.5832,140496.70365
647,2803.84,148528.032
648,2803.84,153604.6
649,2803.7672,102078.69351999999
650,2802.6752,125926.35264000001
651,2802.6648,697117.05621
652,2802.2592,269448.0
653,2803.6736,144030.64368
654,2803.58,164330.22425
655,2808.4472,156649.24387
656,2809.0296,102545.78633999999
657,2812.2224,342461.08682
658,2811.4424,211150.13748
659,2811.016,107586.23160000001
660,2810.8808,100505.20522
661,2811.5568000000003,101678.32961999999
662,2811.744,290634.2964
663,2813.6472,111179.64584999999
664,2813.3664,109467.00456
665,2812.9504,153854.86308
666,2813.668,165979.35749999998
667,2812.9816,198317.90759
668,2813.1895999999997,300313.39978
669,2813.4392000000003,148357.51843
670,2813.9072,104163.26863999998
671,2814.8848,148065.6471
672,2815.1552,100008.38848
673,2815.2696,113666.5101
674,2814.7495999999996,156205.07035
675,2814.2400000000002,184208.244
676,2814.2400000000002,360447.318
677,2813.1376,128576.61796
678,2814.8432,100000.01126
679,2815.4256,170928.8196
680,2815.4568000000004,240415.64619
681,2815.3736000000004,232176.28094000003
682,2815.5608,104302.99129
683,2815.0928000000004,113686.44
684,2813.7928,105896.00980000001
685,2813.7616000000003,345962.81088
686,2811.8376000000003,270387.92583
687,2812.1495999999997,279424.91861999995
688,2811.6712,185267.50384000002
689,2812.1495999999997,149847.01382999998
690,2811.1616,108210.80032
691,2808.5304,102940.74069
692,2808.0,229591.80000000002
693,2808.2808,146108.90943
694,2807.8856,195439.63732
695,2809.0504000000005,116116.41990000001
696,2806.96,234497.21699999998
697,2807.8336000000004,113733.45984
698,2807.4696,151846.3125
699,2806.6272,130370.53211999999
700,2806.5648,131430.88986
701,2805.92,229235.57
702,2804.88,121243.635
703,2806.96,139252.206
704,2806.6584000000003,134741.19288
705,2806.6584000000003,134741.19288
706,2806.4608000000003,775948.63192
707,2806.2216,164196.34308
708,2805.036,273134.9862
709,2804.2144000000003,174074.30524
710,2803.9336000000003,144804.29781000002
711,2805.9096,100527.1074
712,2805.7432,247431.47845
713,2805.1088,110545.56169999999
714,2807.9792,232152.38034
715,2809.5392,130203.23156000001
716,2809.1648,211702.98112
717,2809.0088,195720.38910999996
718,2808.9984,1023053.42304
719,2809.4144,152335.09312
720,2808.0,299197.8
721,2806.7936000000004,175597.32575999998
722,2805.9304,108225.27513000001
723,2806.6584000000003,119018.50842
724,2806.6272,107213.15904
725,2806.5856,246725.86064
726,2805.9304,461545.87269
727,2805.8368,122550.31808
728,2806.2216,158381.52813
729,2807.4592000000002,273146.8838
730,2805.1504000000004,136877.85322000002
731,2804.6616,199743.14492999998
732,2804.6616,126244.83027
733,2804.5263999999997,151172.06293999997
734,2804.3808,142680.96276
735,2803.9128,115615.56981000002
736,2803.84,526906.24
737,2803.9024,208122.35169999997
738,2803.9336000000003,134583.42062000002
739,2803.6736,104943.65952
740,2803.8816,109259.71704
741,2807.5528000000004,104187.20458
742,2808.2704000000003,241230.42736
743,2808.2704000000003,145973.35534
744,2808.2495999999996,102330.99527999999
745,2808.2495999999996,147843.54048
746,2808.8008,108878.84178
747,2809.0088,130475.75779
748,2809.3104000000003,124754.99184
749,2809.9552000000003,131605.87292000002
750,2811.6608,150653.652
751,2812.004,110838.92305
752,2811.7752,138917.91666
753,2811.12,123418.98
754,2811.1096,142063.74842
755,2810.08,330995.0
756,2809.82,100107.94274999999
757,2811.6712,290532.14792
758,2811.9728000000005,138622.14758
759,2813.2000000000003,270221.385
760,2812.8568,108051.56650000002
761,2812.7944,132320.33964
762,2813.2000000000003,131430.54
763,2813.2104000000004,110594.33385000001
764,2815.5504000000005,137818.48482
765,2815.4256,104896.26071999999
766,2814.1152,107177.20092
767,2814.1776,133346.01726000002
768,2810.9952000000003,101939.11920000002
769,2810.9952000000003,189777.31344
770,2811.848,202534.167
771,2812.9608000000003,115504.49808
772,2816.9128,315209.83375
773,2817.8696,329054.01304999995
774,2817.1416,208866.67053
775,2817.2664,223392.97205999997
776,2817.3704000000002,297349.06463000004
777,2819.076,103693.20509999999
778,2818.1920000000005,169554.8958
779,2816.84,100515.14349999999
780,2816.6112000000003,115540.64136000001
781,2814.1984,133236.05848
782,2814.0216,139423.94712
783,2815.3944,103917.83157000001
784,2813.6472,217053.94347
785,2813.2728,105129.84048
786,2813.2000000000003,350678.90499999997
787,2812.7008,270452.0
788,2813.7824,143497.49128
789,2815.4568000000004,127288.42623
790,2814.8432,112458.39899999999
791,2814.8432,110617.92459999998
792,2814.1568,186941.18912
793,2813.4912000000004,149637.15264000001
794,2813.2000000000003,218518.015
795,2813.2208,248970.04080000002
796,2812.3368,120221.98986
797,2813.1376,199822.03262
798,2812.6800000000003,155479.0005
799,2812.5552000000002,109378.64910000001
800,2812.4096,124862.87352
801,2812.1600000000003,122672.36799999999
802,2810.9328,172637.22186
803,2813.2312,111233.53863000001
804,2812.7216,286267.44538
805,2812.056,139231.92270000002
806,2811.5152000000003,393890.57614
807,2811.5879999999997,101349.63704999999
808,2811.536,281145.4898
809,2811.6295999999998,186546.21697999997
810,2811.6295999999998,112151.57916
811,2812.4304,106653.31014000002
812,2812.2848,193671.77852
813,2812.0664,112190.63371999998
814,2811.9208,180098.1197
815,2811.6504000000004,1610651.2281300002
816,2812.1392,219071.05164
817,2815.8624,174250.43892
818,2816.6112000000003,270982.37196
819,2816.4968000000003,348140.66984
820,2816.0808,158011.91835
821,2818.9304,626789.1744400001
822,2816.2992,152364.4947
823,2813.876,174866.15949999998
824,2815.2488,123110.28863
825,2811.3904,127875.01104000001
826,2811.1304000000005,290897.93620000005
827,2811.6712,115670.53105
828,2812.7736000000004,107942.89149000001
829,2809.8720000000003,176038.48080000002
830,2808.0,417935.7
831,2807.3864,126977.54699
832,2807.4592000000002,114957.3558
833,2807.2408,139878.87067
834,2807.9272,185150.39967999997
835,2807.8232,102871.62249
836,2806.96,157810.53
837,2805.92,387575.794
838,2806.4608000000003,524970.0808
839,2805.8471999999997,136374.96564
840,2805.6392,118589.51307000002
841,2805.7224,111133.58514000001
842,2805.7120000000004,114559.37920000001
843,2805.6808,102596.1931
844,2805.5664,112665.07224000001
845,2804.88,125286.438
846,2806.3464,154832.06738999998
847,2806.8456,228814.59309
848,2806.1279999999997,112415.10659999998
849,2805.9824,160958.16541999998
850,2805.9408,109393.91892
851,2805.8471999999997,118039.83336
852,2805.7120000000004,199823.3482
853,2805.4,174115.5325
854,2804.4432,117285.05051999999
855,2802.8,3222039.59
856,2802.8728,624865.45485
857,2804.1936,101099.2683
858,2804.1936,181679.3892
859,2804.4328,190337.39345
860,2804.4328,100037.35386
861,2805.3687999999997,165549.12884
862,2808.1456,105659.17834
863,2808.728,138089.49169999998
864,2809.1960000000004,125789.85435000001
865,2813.0232,616025.0325
866,2810.9432,112432.32234
867,2810.08,113484.0
868,2810.08,1309586.446
869,2810.08,1025508.9739999999
870,2810.5272,233573.72732999997
871,2809.1960000000004,133139.6835
872,2808.2495999999996,167368.97591999997
873,2809.1336,141396.65932
874,2810.0488,398881.02322
875,2809.6848,118498.45644
876,2809.6952,176373.21292000002
877,2807.3656,135412.19996
878,2806.7624,129326.9752
879,2805.92,112870.83
880,2806.5856,132867.5404
881,2806.6479999999997,127232.9102
882,2808.0,117325.8
883,2807.6776,113592.15644
884,2805.9928000000004,137037.67337
885,2804.8071999999997,154264.396
886,2805.9408,120388.35042
887,2805.9304,180672.23965000003
888,2804.36,207226.025
889,2804.36,136321.5575
890,2804.1104000000005,137509.26
891,2804.5056,114038.20896
892,2804.1728000000003,118880.74880000002
893,2803.84,106834.392
894,2803.2472,111687.83747999999
895,2802.8,185335.15
896,2803.1016,102418.32471
897,2803.1016,119406.73758
898,2803.164,135516.8073
899,2802.3424,200106.10928
900,2802.02,269425.0
901,2802.02,134712.5
902,2802.124,230137.90525
903,2803.164,218396.12445
904,2804.8696,194053.82447999998
905,2804.9008,107880.8
906,2805.9096,417136.2339
907,2805.868,307220.96239999996
908,2805.7328,115488.27856
909,2805.4312000000004,153252.07436
910,2804.9424,157502.90988
